date	season	away_team_sbro	home_team_sbro	away_team	home_team	away_score	home_score	actual_total	open_total_line	close_total_line	close_total_odds
2021-06-05	2021	CUB	SFO	Chicago Cubs	SFO	3	4	7	7.5	7.5	100
2021-06-05	2021	NYM	SDG	New York Mets	San Diego Padres	4	0	4	6.0	5.5	-120
2021-06-05	2021	DET	CWS	Detroit Tigers	Chicago White Sox	4	3	7	8.5	8.0	-120
2021-06-05	2021	HOU	TOR	Houston Astros	Toronto Blue Jays	2	6	8	9.5	10.0	-115
2021-06-05	2021	TAM	TEX	Tampa Bay Rays	Texas Rangers	3	0	3	8.5	8.0	-110
2021-06-05	2021	CLE	BAL	Cleveland Guardians	Baltimore Orioles	10	4	14	8.5	8.5	-105
2021-06-05	2021	MIN	KAN	Minnesota Twins	Kansas City Royals	5	4	9	8.5	8.5	-120
2021-06-05	2021	BOS	NYY	Boston Red Sox	New York Yankees	7	3	10	9.0	9.5	-120
2021-06-05	2021	SEA	LAA	Seattle Mariners	Los Angeles Angels	5	12	17	8.0	8.0	100
2021-06-05	2021	OAK	COL	Athletics	Colorado Rockies	6	3	9	11.5	12.0	-115
2021-06-06	2021	WAS	PHI	Washington Nationals	Philadelphia Phillies	6	12	18	9.5	9.5	-110
2021-06-06	2021	MIA	PIT	Miami Marlins	Pittsburgh Pirates	3	1	4	8.0	8.0	-120
2021-06-06	2021	LAD	ATL	Los Angeles Dodgers	Atlanta Braves	2	4	6	8.0	8.5	-110
2021-06-06	2021	ARI	MIL	Arizona Diamondbacks	Milwaukee Brewers	0	2	2	7.5	8.0	-110
2021-06-06	2021	CIN	STL	Cincinnati Reds	St. Louis Cardinals	8	7	15	9.0	8.5	-110
2021-06-06	2021	CUB	SFO	Chicago Cubs	SFO	4	3	7	8.5	8.0	-105
2021-06-06	2021	NYM	SDG	New York Mets	San Diego Padres	6	2	8	8.0	7.0	-115
2021-06-06	2021	CLE	BAL	Cleveland Guardians	Baltimore Orioles	5	18	23	10.0	9.0	100
2021-06-06	2021	HOU	TOR	Houston Astros	Toronto Blue Jays	6	3	9	10.0	9.5	-105
2021-06-06	2021	MIN	KAN	Minnesota Twins	Kansas City Royals	2	1	3	9.5	9.0	-115
2021-06-06	2021	DET	CWS	Detroit Tigers	Chicago White Sox	0	3	3	8.5	9.0	-110
2021-06-06	2021	TAM	TEX	Tampa Bay Rays	Texas Rangers	7	1	8	8.0	8.0	-105
2021-06-06	2021	SEA	LAA	Seattle Mariners	Los Angeles Angels	9	5	14	8.5	9.0	100
2021-06-06	2021	BOS	NYY	Boston Red Sox	New York Yankees	6	5	11	9.0	9.5	-105
2021-06-06	2021	OAK	COL	Athletics	Colorado Rockies	1	3	4	11.5	11.0	-110
2021-06-07	2021	CUB	SDG	Chicago Cubs	San Diego Padres	4	9	13	7.5	8.0	-110
2021-06-07	2021	KAN	LAA	Kansas City Royals	Los Angeles Angels	3	8	11	8.5	9.0	-105
2021-06-07	2021	MIA	BOS	Miami Marlins	Boston Red Sox	3	5	8	8.5	10.0	-115
2021-06-08	2021	LAD	PIT	Los Angeles Dodgers	Pittsburgh Pirates	5	3	8	7.5	8.5	-105
2021-06-08	2021	ATL	PHI	Atlanta Braves	Philadelphia Phillies	9	5	14	8.5	9.0	-110
2021-06-08	2021	MIL	CIN	Milwaukee Brewers	Cincinnati Reds	5	1	6	8.5	8.5	-110
2021-06-08	2021	COL	MIA	Colorado Rockies	Miami Marlins	2	6	8	7.5	7.0	100
2021-06-08	2021	CUB	SDG	Chicago Cubs	San Diego Padres	7	1	8	7.5	8.0	-120
2021-06-08	2021	SEA	DET	Seattle Mariners	Detroit Tigers	3	5	8	8.5	8.5	-110
2021-06-08	2021	HOU	BOS	Houston Astros	Boston Red Sox	7	1	8	9.5	10.0	-115
2021-06-08	2021	TOR	CWS	Toronto Blue Jays	Chicago White Sox	1	6	7	8.5	8.0	-115
2021-06-08	2021	NYY	MIN	New York Yankees	Minnesota Twins	8	4	12	8.5	9.5	-105
2021-06-08	2021	KAN	LAA	Kansas City Royals	Los Angeles Angels	1	8	9	9.0	8.5	-120
2021-06-08	2021	NYM	BAL	New York Mets	Baltimore Orioles	3	10	13	9.5	9.5	-105
2021-06-08	2021	WAS	TAM	Washington Nationals	Tampa Bay Rays	1	3	4	7.5	7.5	-115
2021-06-08	2021	SFO	TEX	SFO	Texas Rangers	9	4	13	8.5	8.5	-115
2021-06-08	2021	CLE	STL	Cleveland Guardians	St. Louis Cardinals	10	1	11	7.5	7.5	105
2021-06-08	2021	ARI	OAK	Arizona Diamondbacks	Athletics	2	5	7	8.5	8.0	-115
2021-06-09	2021	CUB	SDG	Chicago Cubs	San Diego Padres	3	1	4	8.0	8.0	100
2021-06-09	2021	ATL	PHI	Atlanta Braves	Philadelphia Phillies	1	2	3	9.0	9.0	-120
2021-06-09	2021	LAD	PIT	Los Angeles Dodgers	Pittsburgh Pirates	2	1	3	9.0	9.0	-105
2021-06-09	2021	MIL	CIN	Milwaukee Brewers	Cincinnati Reds	3	7	10	9.5	10.0	-110
2021-06-09	2021	COL	MIA	Colorado Rockies	Miami Marlins	4	3	7	8.0	7.5	100
2021-06-09	2021	HOU	BOS	Houston Astros	Boston Red Sox	8	3	11	10.0	10.0	-110
2021-06-09	2021	SEA	DET	Seattle Mariners	Detroit Tigers	9	6	15	8.5	9.0	-110
2021-06-09	2021	NYY	MIN	New York Yankees	Minnesota Twins	9	6	15	8.0	8.5	-110
2021-06-09	2021	TOR	CWS	Toronto Blue Jays	Chicago White Sox	6	2	8	8.5	8.0	-115
2021-06-09	2021	KAN	LAA	Kansas City Royals	Los Angeles Angels	1	6	7	9.0	9.0	100
2021-06-09	2021	SFO	TEX	SFO	Texas Rangers	3	4	7	8.0	7.5	-115
2021-06-09	2021	ARI	OAK	Arizona Diamondbacks	Athletics	0	4	4	8.5	8.5	-120
2021-06-09	2021	NYM	BAL	New York Mets	Baltimore Orioles	14	1	15	9.0	9.5	-105
2021-06-09	2021	WAS	TAM	Washington Nationals	Tampa Bay Rays	9	7	16	8.0	7.5	-105
2021-06-09	2021	CLE	STL	Cleveland Guardians	St. Louis Cardinals	2	8	10	8.5	8.0	100
2021-06-10	2021	LAD	PIT	Los Angeles Dodgers	Pittsburgh Pirates	5	3	8	9.0	8.0	-115
2021-06-10	2021	MIL	CIN	Milwaukee Brewers	Cincinnati Reds	7	2	9	8.5	8.0	-115
2021-06-10	2021	ATL	PHI	Atlanta Braves	Philadelphia Phillies	3	4	7	8.0	7.5	100
2021-06-10	2021	COL	MIA	Colorado Rockies	Miami Marlins	4	11	15	7.5	7.5	-105
2021-06-10	2021	SEA	DET	Seattle Mariners	Detroit Tigers	3	8	11	9.0	9.5	100
2021-06-10	2021	HOU	BOS	Houston Astros	Boston Red Sox	8	12	20	9.0	9.0	-115
2021-06-10	2021	TOR	CWS	Toronto Blue Jays	Chicago White Sox	2	5	7	8.0	9.0	-110
2021-06-10	2021	NYY	MIN	New York Yankees	Minnesota Twins	5	7	12	10.5	10.5	-125
2021-06-10	2021	KAN	OAK	Kansas City Royals	Athletics	6	1	7	8.5	8.0	-105
2021-06-11	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	5	8	13	9.0	9.5	-105
2021-06-11	2021	SFO	WAS	SFO	Washington Nationals	1	0	1	7.5	7.5	105
2021-06-11	2021	ATL	MIA	Atlanta Braves	Miami Marlins	3	4	7	7.5	7.0	-115
2021-06-11	2021	SDG	NYM	San Diego Padres	New York Mets	2	3	5	5.5	6.0	-105
2021-06-11	2021	COL	CIN	Colorado Rockies	Cincinnati Reds	5	11	16	9.5	9.0	-125
2021-06-11	2021	PIT	MIL	Pittsburgh Pirates	Milwaukee Brewers	4	7	11	7.5	7.5	-105
2021-06-11	2021	BAL	TAM	Baltimore Orioles	Tampa Bay Rays	2	4	6	8.0	8.0	-105
2021-06-11	2021	CWS	DET	Chicago White Sox	Detroit Tigers	5	4	9	8.0	8.5	-110
2021-06-11	2021	SEA	CLE	Seattle Mariners	Cleveland Guardians	0	7	7	8.5	9.0	-115
2021-06-11	2021	TOR	BOS	Toronto Blue Jays	Boston Red Sox	5	6	11	9.5	9.5	-110
2021-06-11	2021	HOU	MIN	Houston Astros	Minnesota Twins	6	4	10	10.5	10.5	-105
2021-06-11	2021	KAN	OAK	Kansas City Royals	Athletics	3	4	7	8.5	8.5	-110
2021-06-11	2021	LAA	ARI	Los Angeles Angels	Arizona Diamondbacks	6	5	11	9.0	9.0	-115
2021-06-11	2021	TEX	LAD	Texas Rangers	Los Angeles Dodgers	1	12	13	8.0	8.0	-110
2021-06-12	2021	COL	CIN	Colorado Rockies	Cincinnati Reds	3	10	13	9.0	9.0	-110
2021-06-12	2021	PIT	MIL	Pittsburgh Pirates	Milwaukee Brewers	4	7	11	7.5	7.5	-105
2021-06-12	2021	ATL	MIA	Atlanta Braves	Miami Marlins	2	4	6	7.5	7.5	-120
2021-06-12	2021	SDG	NYM	San Diego Padres	New York Mets	1	4	5	7.5	7.0	-105
2021-06-12	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	2	7	9	9.0	8.5	-115
2021-06-12	2021	SFO	WAS	SFO	Washington Nationals	2	1	3	6.5	7.0	-105
2021-06-12	2021	KAN	OAK	Kansas City Royals	Athletics	2	11	13	8.5	9.0	-105
2021-06-12	2021	CWS	DET	Chicago White Sox	Detroit Tigers	15	2	17	8.5	9.0	-120
2021-06-12	2021	TOR	BOS	Toronto Blue Jays	Boston Red Sox	7	2	9	10.0	9.5	-105
2021-06-12	2021	SEA	CLE	Seattle Mariners	Cleveland Guardians	4	5	9	9.0	8.0	-110
2021-06-12	2021	BAL	TAM	Baltimore Orioles	Tampa Bay Rays	4	5	9	7.5	8.0	-110
2021-06-12	2021	HOU	MIN	Houston Astros	Minnesota Twins	2	5	7	9.5	9.0	-115
2021-06-12	2021	NYY	PHI	New York Yankees	Philadelphia Phillies	7	8	15	9.5	9.0	-105
2021-06-12	2021	LAA	ARI	Los Angeles Angels	Arizona Diamondbacks	8	7	15	9.0	9.0	100
2021-06-12	2021	TEX	LAD	Texas Rangers	Los Angeles Dodgers	12	1	13	7.5	8.0	-110
2021-06-12	2021	SFO	WAS	SFO	Washington Nationals	0	2	2	6.0	6.0	-115
2021-06-13	2021	SFO	WAS	SFO	Washington Nationals	0	5	5	8.5	9.0	-110
2021-06-13	2021	SDG	NYM	San Diego Padres	New York Mets	7	3	10	8.0	8.0	-110
2021-06-13	2021	ATL	MIA	Atlanta Braves	Miami Marlins	6	4	10	7.5	7.5	-120
2021-06-13	2021	COL	CIN	Colorado Rockies	Cincinnati Reds	2	6	8	9.5	10.0	-110
2021-06-13	2021	PIT	MIL	Pittsburgh Pirates	Milwaukee Brewers	2	5	7	9.0	8.5	-120
2021-06-13	2021	STL	CUB	St. Louis Cardinals	Chicago Cubs	0	2	2	9.5	9.5	-110
2021-06-13	2021	SEA	CLE	Seattle Mariners	Cleveland Guardians	6	2	8	7.5	7.5	-105
2021-06-13	2021	TOR	BOS	Toronto Blue Jays	Boston Red Sox	18	4	22	9.5	10.5	-110
2021-06-13	2021	CWS	DET	Chicago White Sox	Detroit Tigers	4	1	5	9.0	9.0	-105
2021-06-13	2021	BAL	TAM	Baltimore Orioles	Tampa Bay Rays	1	7	8	8.0	8.0	-110
2021-06-13	2021	HOU	MIN	Houston Astros	Minnesota Twins	14	3	17	9.5	9.5	-115
2021-06-13	2021	KAN	OAK	Kansas City Royals	Athletics	3	6	9	8.5	8.5	-110
2021-06-13	2021	NYY	PHI	New York Yankees	Philadelphia Phillies	0	7	7	8.0	8.0	-110
2021-06-13	2021	TEX	LAD	Texas Rangers	Los Angeles Dodgers	3	5	8	8.0	8.0	-105
2021-06-13	2021	LAA	ARI	Los Angeles Angels	Arizona Diamondbacks	10	3	13	9.5	9.5	-110
2021-06-14	2021	PIT	WAS	Pittsburgh Pirates	Washington Nationals	2	3	5	8.5	8.5	-120
2021-06-14	2021	CUB	NYM	Chicago Cubs	New York Mets	2	5	7	9.0	9.0	105
2021-06-14	2021	CIN	MIL	Cincinnati Reds	Milwaukee Brewers	10	2	12	9.0	9.5	-120
2021-06-14	2021	MIA	STL	Miami Marlins	St. Louis Cardinals	2	4	6	8.5	8.5	-110
2021-06-14	2021	SDG	COL	San Diego Padres	Colorado Rockies	2	3	5	11.5	11.5	100
2021-06-14	2021	ARI	SFO	Arizona Diamondbacks	SFO	2	5	7	8.0	8.0	-115
2021-06-14	2021	PHI	LAD	Philadelphia Phillies	Los Angeles Dodgers	1	3	4	9.0	9.0	-120
2021-06-14	2021	BAL	CLE	Baltimore Orioles	Cleveland Guardians	3	4	7	9.0	8.5	-115
2021-06-14	2021	TOR	BOS	Toronto Blue Jays	Boston Red Sox	1	2	3	10.0	9.5	-115
2021-06-14	2021	TAM	CWS	Tampa Bay Rays	Chicago White Sox	5	2	7	7.5	7.0	-120
2021-06-14	2021	DET	KAN	Detroit Tigers	Kansas City Royals	10	3	13	9.0	9.5	-120
2021-06-14	2021	LAA	OAK	Los Angeles Angels	Athletics	5	8	13	8.5	8.0	-115
2021-06-14	2021	MIN	SEA	Minnesota Twins	Seattle Mariners	3	4	7	8.5	8.0	-110
2021-06-15	2021	PIT	WAS	Pittsburgh Pirates	Washington Nationals	1	8	9	8.0	8.5	-110
2021-06-15	2021	CUB	NYM	Chicago Cubs	New York Mets	2	3	5	8.5	8.5	-115
2021-06-15	2021	CIN	MIL	Cincinnati Reds	Milwaukee Brewers	2	1	3	9.0	9.0	-110
2021-06-15	2021	MIA	STL	Miami Marlins	St. Louis Cardinals	1	2	3	7.5	7.5	-110
2021-06-15	2021	SDG	COL	San Diego Padres	Colorado Rockies	4	8	12	10.5	11.5	-110
2021-06-15	2021	ARI	SFO	Arizona Diamondbacks	SFO	8	9	17	8.0	7.5	-120
2021-06-15	2021	PHI	LAD	Philadelphia Phillies	Los Angeles Dodgers	3	5	8	9.0	8.5	-110
2021-06-15	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	6	5	11	8.5	9.5	-105
2021-06-15	2021	BAL	CLE	Baltimore Orioles	Cleveland Guardians	2	7	9	9.5	8.5	-115
2021-06-15	2021	DET	KAN	Detroit Tigers	Kansas City Royals	4	3	7	9.0	8.5	-115
2021-06-15	2021	TEX	HOU	Texas Rangers	Houston Astros	3	6	9	8.5	8.5	100
2021-06-15	2021	TAM	CWS	Tampa Bay Rays	Chicago White Sox	0	3	3	8.5	8.0	-120
2021-06-15	2021	LAA	OAK	Los Angeles Angels	Athletics	4	6	10	8.5	8.0	-115
2021-06-15	2021	MIN	SEA	Minnesota Twins	Seattle Mariners	0	10	10	8.5	8.5	-115
2021-06-15	2021	BOS	ATL	Boston Red Sox	Atlanta Braves	10	8	18	9.0	9.5	-110
2021-06-16	2021	MIA	STL	Miami Marlins	St. Louis Cardinals	0	1	1	8.0	7.5	105
2021-06-16	2021	CIN	MIL	Cincinnati Reds	Milwaukee Brewers	2	1	3	8.0	7.5	-120
2021-06-16	2021	SDG	COL	San Diego Padres	Colorado Rockies	7	8	15	12.0	12.0	-120
2021-06-16	2021	PIT	WAS	Pittsburgh Pirates	Washington Nationals	1	3	4	9.0	9.0	-120
2021-06-16	2021	CUB	NYM	Chicago Cubs	New York Mets	3	6	9	6.5	6.5	-115
2021-06-16	2021	ARI	SFO	Arizona Diamondbacks	SFO	7	13	20	8.0	8.0	-120
2021-06-16	2021	PHI	LAD	Philadelphia Phillies	Los Angeles Dodgers	2	0	2	7.5	7.0	100
2021-06-16	2021	TAM	CWS	Tampa Bay Rays	Chicago White Sox	7	8	15	8.0	7.5	-120
2021-06-16	2021	DET	KAN	Detroit Tigers	Kansas City Royals	6	5	11	9.0	9.0	-115
2021-06-16	2021	LAA	OAK	Los Angeles Angels	Athletics	4	8	12	9.0	9.5	-105
2021-06-16	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	3	2	5	8.5	8.5	-120
2021-06-16	2021	BAL	CLE	Baltimore Orioles	Cleveland Guardians	7	8	15	8.0	8.0	-110
2021-06-16	2021	TEX	HOU	Texas Rangers	Houston Astros	4	8	12	8.5	9.0	-105
2021-06-16	2021	MIN	SEA	Minnesota Twins	Seattle Mariners	7	2	9	8.5	8.5	-115
2021-06-16	2021	BOS	ATL	Boston Red Sox	Atlanta Braves	10	8	18	9.0	9.5	100
2021-06-17	2021	ARI	SFO	Arizona Diamondbacks	SFO	3	10	13	7.5	7.0	-120
2021-06-17	2021	CUB	NYM	Chicago Cubs	New York Mets	2	0	2	7.5	7.5	-110
2021-06-17	2021	STL	ATL	St. Louis Cardinals	Atlanta Braves	0	4	4	9.0	9.5	100
2021-06-17	2021	MIL	COL	Milwaukee Brewers	Colorado Rockies	3	7	10	10.0	10.5	-115
2021-06-17	2021	CIN	SDG	Cincinnati Reds	San Diego Padres	4	6	10	7.0	7.5	-115
2021-06-17	2021	BAL	CLE	Baltimore Orioles	Cleveland Guardians	3	10	13	9.0	9.5	-110
2021-06-17	2021	NYY	TOR	New York Yankees	Toronto Blue Jays	8	4	12	10.5	10.5	-110
2021-06-17	2021	CWS	HOU	Chicago White Sox	Houston Astros	2	10	12	9.0	9.0	100
2021-06-17	2021	DET	LAA	Detroit Tigers	Los Angeles Angels	5	7	12	9.0	9.0	100
2021-06-17	2021	TAM	SEA	Tampa Bay Rays	Seattle Mariners	5	6	11	8.5	8.5	-105
2021-06-18	2021	NYM	WAS	New York Mets	Washington Nationals	0	1	1	8.5	9.0	-115
2021-06-18	2021	STL	ATL	St. Louis Cardinals	Atlanta Braves	1	9	10	9.5	9.5	-110
2021-06-18	2021	MIA	CUB	Miami Marlins	Chicago Cubs	10	2	12	9.0	8.5	-120
2021-06-18	2021	MIL	COL	Milwaukee Brewers	Colorado Rockies	5	6	11	10.5	10.5	-105
2021-06-18	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	3	0	3	9.0	9.5	-105
2021-06-18	2021	PHI	SFO	Philadelphia Phillies	SFO	3	5	8	8.5	8.5	-105
2021-06-18	2021	CIN	SDG	Cincinnati Reds	San Diego Padres	2	8	10	8.0	9.0	105
2021-06-18	2021	OAK	NYY	Athletics	New York Yankees	5	3	8	9.5	9.5	-115
2021-06-18	2021	TOR	BAL	Toronto Blue Jays	Baltimore Orioles	1	7	8	9.0	10.5	-110
2021-06-18	2021	MIN	TEX	Minnesota Twins	Texas Rangers	7	5	12	8.5	8.5	-120
2021-06-18	2021	BOS	KAN	Boston Red Sox	Kansas City Royals	3	5	8	9.5	10.5	-115
2021-06-18	2021	CWS	HOU	Chicago White Sox	Houston Astros	1	2	3	8.5	7.5	-120
2021-06-18	2021	DET	LAA	Detroit Tigers	Los Angeles Angels	3	11	14	9.0	9.0	-120
2021-06-18	2021	TAM	SEA	Tampa Bay Rays	Seattle Mariners	1	5	6	7.5	7.5	-120
2021-06-18	2021	CLE	PIT	Cleveland Guardians	Pittsburgh Pirates	10	11	21	8.5	9.0	-110
2021-06-19	2021	NYM	WAS	New York Mets	Washington Nationals	5	1	6	7.0	6.5	-130
2021-06-19	2021	MIA	CUB	Miami Marlins	Chicago Cubs	11	1	12	8.5	9.0	-110
2021-06-19	2021	PHI	SFO	Philadelphia Phillies	SFO	13	6	19	7.5	7.5	-115
2021-06-19	2021	NYM	WAS	New York Mets	Washington Nationals	2	6	8	7.0	7.0	-110
2021-06-19	2021	CIN	SDG	Cincinnati Reds	San Diego Padres	5	7	12	8.5	9.0	100
2021-06-19	2021	MIL	COL	Milwaukee Brewers	Colorado Rockies	6	5	11	10.5	10.5	-120
2021-06-19	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	9	3	12	9.0	9.0	-110
2021-06-19	2021	OAK	NYY	Athletics	New York Yankees	5	7	12	9.0	9.5	-110
2021-06-19	2021	MIN	TEX	Minnesota Twins	Texas Rangers	3	2	5	9.0	9.0	-110
2021-06-19	2021	TOR	BAL	Toronto Blue Jays	Baltimore Orioles	10	7	17	10.0	10.0	-115
2021-06-19	2021	BOS	KAN	Boston Red Sox	Kansas City Royals	7	1	8	10.5	11.0	100
2021-06-19	2021	CWS	HOU	Chicago White Sox	Houston Astros	3	7	10	8.0	7.5	-110
2021-06-19	2021	DET	LAA	Detroit Tigers	Los Angeles Angels	3	8	11	9.5	9.5	100
2021-06-19	2021	TAM	SEA	Tampa Bay Rays	Seattle Mariners	5	6	11	8.0	7.5	-110
2021-06-19	2021	CLE	PIT	Cleveland Guardians	Pittsburgh Pirates	3	6	9	9.0	8.5	-120
2021-06-20	2021	NYM	WAS	New York Mets	Washington Nationals	2	5	7	8.0	8.5	-120
2021-06-20	2021	MIA	CUB	Miami Marlins	Chicago Cubs	0	2	2	9.5	9.5	100
2021-06-20	2021	MIL	COL	Milwaukee Brewers	Colorado Rockies	7	6	13	11.5	12.0	-110
2021-06-20	2021	PHI	SFO	Philadelphia Phillies	SFO	2	11	13	8.5	8.0	-105
2021-06-20	2021	CIN	SDG	Cincinnati Reds	San Diego Padres	2	3	5	8.5	8.0	100
2021-06-20	2021	LAD	ARI	Los Angeles Dodgers	Arizona Diamondbacks	9	8	17	9.5	9.0	-110
2021-06-20	2021	TOR	BAL	Toronto Blue Jays	Baltimore Orioles	7	4	11	9.5	10.5	-110
2021-06-20	2021	OAK	NYY	Athletics	New York Yankees	1	2	3	9.5	10.0	-105
2021-06-20	2021	BOS	KAN	Boston Red Sox	Kansas City Royals	3	7	10	10.0	9.5	-115
2021-06-20	2021	CWS	HOU	Chicago White Sox	Houston Astros	2	8	10	8.5	8.5	-105
2021-06-20	2021	MIN	TEX	Minnesota Twins	Texas Rangers	4	2	6	8.5	8.0	-120
2021-06-20	2021	DET	LAA	Detroit Tigers	Los Angeles Angels	5	3	8	9.0	9.5	100
2021-06-20	2021	TAM	SEA	Tampa Bay Rays	Seattle Mariners	2	6	8	8.5	8.5	-105
2021-06-20	2021	CLE	PIT	Cleveland Guardians	Pittsburgh Pirates	2	1	3	9.0	8.0	-110
2021-06-20	2021	STL	ATL	St. Louis Cardinals	Atlanta Braves	9	1	10	7.5	7.5	100
2021-06-20	2021	STL	ATL	St. Louis Cardinals	Atlanta Braves	0	1	1	7.5	7.5	-120
2021-06-21	2021	ATL	NYM	Atlanta Braves	New York Mets	2	4	6	4.5	5.0	105
2021-06-21	2021	ATL	NYM	Atlanta Braves	New York Mets	1	0	1	6.0	6.5	-105
2021-06-21	2021	MIL	ARI	Milwaukee Brewers	Arizona Diamondbacks	1	5	6	9.5	9.5	100
2021-06-21	2021	LAD	SDG	Los Angeles Dodgers	San Diego Padres	2	6	8	6.5	7.0	-125
2021-06-21	2021	HOU	BAL	Houston Astros	Baltimore Orioles	10	2	12	10.0	10.5	-125
2021-06-21	2021	OAK	TEX	Athletics	Texas Rangers	3	8	11	8.5	8.0	-110
2021-06-21	2021	CLE	CUB	Cleveland Guardians	Chicago Cubs	4	0	4	7.0	7.0	-120
2021-06-21	2021	CIN	MIN	Cincinnati Reds	Minnesota Twins	5	7	12	9.5	9.5	100
2021-06-22	2021	WAS	PHI	Washington Nationals	Philadelphia Phillies	3	2	5	7.0	6.5	-105
2021-06-22	2021	ATL	NYM	Atlanta Braves	New York Mets	3	0	3	7.0	7.0	-110
2021-06-22	2021	MIL	ARI	Milwaukee Brewers	Arizona Diamondbacks	5	0	5	8.5	8.0	-105
2021-06-22	2021	LAD	SDG	Los Angeles Dodgers	San Diego Padres	2	3	5	7.5	7.5	-120
2021-06-22	2021	KAN	NYY	Kansas City Royals	New York Yankees	6	5	11	8.0	7.5	-115
2021-06-22	2021	HOU	BAL	Houston Astros	Baltimore Orioles	3	1	4	10.5	9.0	-120
2021-06-22	2021	BOS	TAM	Boston Red Sox	Tampa Bay Rays	9	5	14	8.0	8.0	100
2021-06-22	2021	OAK	TEX	Athletics	Texas Rangers	13	6	19	9.0	9.0	-120
2021-06-22	2021	CIN	MIN	Cincinnati Reds	Minnesota Twins	10	7	17	9.5	9.0	100
2021-06-22	2021	CWS	PIT	Chicago White Sox	Pittsburgh Pirates	3	6	9	7.5	7.5	-120
2021-06-22	2021	TOR	MIA	Toronto Blue Jays	Miami Marlins	2	1	3	7.5	7.5	-115
2021-06-22	2021	STL	DET	St. Louis Cardinals	Detroit Tigers	2	8	10	9.0	8.5	-120
2021-06-22	2021	CLE	CUB	Cleveland Guardians	Chicago Cubs	1	7	8	9.0	8.5	-120
2021-06-22	2021	SFO	LAA	SFO	Los Angeles Angels	5	0	5	8.5	9.0	100
2021-06-22	2021	COL	SEA	Colorado Rockies	Seattle Mariners	1	2	3	8.0	8.5	-115
2021-06-23	2021	WAS	PHI	Washington Nationals	Philadelphia Phillies	13	12	25	8.5	9.0	-110
2021-06-23	2021	MIL	ARI	Milwaukee Brewers	Arizona Diamondbacks	3	2	5	8.0	7.5	100
2021-06-23	2021	ATL	NYM	Atlanta Braves	New York Mets	3	7	10	8.5	8.5	-115
2021-06-23	2021	LAD	SDG	Los Angeles Dodgers	San Diego Padres	3	5	8	7.5	7.5	-115
2021-06-23	2021	HOU	BAL	Houston Astros	Baltimore Orioles	13	0	13	10.5	9.5	-115
2021-06-23	2021	KAN	NYY	Kansas City Royals	New York Yankees	5	6	11	9.5	10.0	-105
2021-06-23	2021	BOS	TAM	Boston Red Sox	Tampa Bay Rays	2	8	10	8.5	9.0	-105
2021-06-23	2021	OAK	TEX	Athletics	Texas Rangers	3	5	8	9.0	9.0	-115
2021-06-23	2021	CWS	PIT	Chicago White Sox	Pittsburgh Pirates	4	3	7	8.5	8.5	-105
2021-06-23	2021	STL	DET	St. Louis Cardinals	Detroit Tigers	2	6	8	9.0	9.0	-120
2021-06-23	2021	SFO	LAA	SFO	Los Angeles Angels	9	3	12	8.0	8.0	-110
2021-06-23	2021	COL	SEA	Colorado Rockies	Seattle Mariners	5	2	7	8.5	8.5	-105
2021-06-23	2021	TOR	MIA	Toronto Blue Jays	Miami Marlins	3	1	4	7.5	7.5	100
2021-06-24	2021	WAS	MIA	Washington Nationals	Miami Marlins	7	3	10	8.0	8.5	-105
2021-06-24	2021	ATL	CIN	Atlanta Braves	Cincinnati Reds	3	5	8	10.5	11.0	100
2021-06-24	2021	PIT	STL	Pittsburgh Pirates	St. Louis Cardinals	8	2	10	8.5	9.0	-115
2021-06-24	2021	CUB	LAD	Chicago Cubs	Los Angeles Dodgers	4	0	4	7.5	8.5	-110
2021-06-24	2021	KAN	NYY	Kansas City Royals	New York Yankees	1	8	9	10.0	9.0	-105
2021-06-24	2021	OAK	TEX	Athletics	Texas Rangers	5	1	6	8.5	8.0	-115
2021-06-24	2021	BAL	TOR	Baltimore Orioles	Toronto Blue Jays	0	9	9	11.0	10.5	-105
2021-06-24	2021	HOU	DET	Houston Astros	Detroit Tigers	12	3	15	9.5	9.5	-115
2021-06-24	2021	BOS	TAM	Boston Red Sox	Tampa Bay Rays	0	1	1	9.0	9.0	-105
2021-06-24	2021	CLE	MIN	Cleveland Guardians	Minnesota Twins	4	1	5	9.0	9.0	-120
2021-06-25	2021	COL	MIL	Colorado Rockies	Milwaukee Brewers	4	5	9	7.5	7.5	-110
2021-06-25	2021	PHI	NYM	Philadelphia Phillies	New York Mets	1	2	3	6.0	5.5	-125
2021-06-25	2021	PHI	NYM	Philadelphia Phillies	New York Mets	2	1	3	6.5	7.0	100
2021-06-25	2021	WAS	MIA	Washington Nationals	Miami Marlins	2	11	13	7.5	7.5	-115
2021-06-25	2021	ATL	CIN	Atlanta Braves	Cincinnati Reds	3	2	5	10.0	10.5	-120
2021-06-25	2021	PIT	STL	Pittsburgh Pirates	St. Louis Cardinals	5	4	9	8.5	9.0	100
2021-06-25	2021	ARI	SDG	Arizona Diamondbacks	San Diego Padres	5	11	16	8.5	8.5	-105
