date	away_team	home_team	commence_time	snapshot_ts	requested_snapshot_ts	close_total_line	num_books	close_total_line	fanduel_line	pinnacle_line	betmgm_line	draftkings_line	actual_total	season
2022-04-09	Seattle Mariners	Minnesota Twins	2022-04-09 18:11:00+00:00	2022-04-09 15:55:00+00:00	2022-04-09 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2022.0
2022-04-09	Texas Rangers	Toronto Blue Jays	2022-04-09 19:08:00+00:00	2022-04-09 18:55:00+00:00	2022-04-09 19:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.0	7.0	2022.0
2022-04-10	Baltimore Orioles	Tampa Bay Rays	2022-04-10 17:11:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.0	8.5	8.0	2022.0
2022-04-10	Boston Red Sox	New York Yankees	2022-04-10 23:09:00+00:00	2022-04-10 21:55:00+00:00	2022-04-10 22:00:00+00:00	8.75	4	8.75	9.0	9.0	8.5	8.5	7.0	2022.0
2022-04-10	Chicago White Sox	Detroit Tigers	2022-04-10 17:11:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.5	11.0	2022.0
2022-04-10	Cincinnati Reds	Atlanta Braves	2022-04-10 17:36:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	9.0	4	9.0	9.0	9.5	9.0	9.0	9.0	2022.0
2022-04-10	Cleveland Guardians	Kansas City Royals	2022-04-10 18:10:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	20.0	2022.0
2022-04-10	Houston Astros	Los Angeles Angels	2022-04-10 01:07:00+00:00	2022-04-10 00:55:00+00:00	2022-04-10 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-04-10	Los Angeles Dodgers	Colorado Rockies	2022-04-10 19:11:00+00:00	2022-04-10 18:55:00+00:00	2022-04-10 19:00:00+00:00	11.0	4	11.0	11.0	11.0	11.0	11.0	13.0	2022.0
2022-04-10	Miami Marlins	San Francisco Giants	2022-04-10 20:06:00+00:00	2022-04-10 18:55:00+00:00	2022-04-10 19:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2022.0
2022-04-10	Milwaukee Brewers	Chicago Cubs	2022-04-10 18:21:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	9.0	2022.0
2022-04-10	New York Mets	Washington Nationals	2022-04-10 17:36:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.5	6.0	2022.0
2022-04-10	Oakland Athletics	Philadelphia Phillies	2022-04-10 17:06:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	5.0	2022.0
2022-04-10	Pittsburgh Pirates	St. Louis Cardinals	2022-04-10 18:16:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	8.25	4	8.25	8.5	8.0	8.0	8.5	13.0	2022.0
2022-04-10	San Diego Padres	Arizona Diamondbacks	2022-04-10 20:11:00+00:00	2022-04-10 18:55:00+00:00	2022-04-10 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	15.0	2022.0
2022-04-10	Seattle Mariners	Minnesota Twins	2022-04-10 18:11:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	14.0	2022.0
2022-04-10	Texas Rangers	Toronto Blue Jays	2022-04-10 17:38:00+00:00	2022-04-10 15:55:00+00:00	2022-04-10 16:00:00+00:00	9.5	4	9.5	9.0	9.5	9.5	9.5	18.0	2022.0
2022-04-11	Boston Red Sox	Detroit Tigers	2022-04-11 21:11:00+00:00	2022-04-11 18:55:00+00:00	2022-04-11 19:00:00+00:00	9.5	4	9.5	10.0	9.5	9.5	9.5	4.0	2022.0
2022-04-11	Cleveland Guardians	Kansas City Royals	2022-04-11 18:11:00+00:00	2022-04-11 15:55:00+00:00	2022-04-11 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	17.0	2022.0
2022-04-11	Colorado Rockies	Texas Rangers	2022-04-11 20:06:00+00:00	2022-04-11 18:55:00+00:00	2022-04-11 19:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0	10.0	2022.0
2022-04-11	Milwaukee Brewers	Baltimore Orioles	2022-04-11 19:06:00+00:00	2022-04-11 18:55:00+00:00	2022-04-11 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	2.0	2022.0
2022-04-11	New York Mets	Philadelphia Phillies	2022-04-11 22:46:00+00:00	2022-04-11 21:55:00+00:00	2022-04-11 22:00:00+00:00	9.0	4	9.0	9.5	9.0	9.0	9.0	9.0	2022.0
2022-04-11	Oakland Athletics	Tampa Bay Rays	2022-04-11 22:41:00+00:00	2022-04-11 21:55:00+00:00	2022-04-11 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	15.0	2022.0
2022-04-11	Pittsburgh Pirates	St. Louis Cardinals	2022-04-11 18:16:00+00:00	2022-04-11 15:55:00+00:00	2022-04-11 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0		
2022-04-11	Seattle Mariners	Minnesota Twins	2022-04-11 23:41:00+00:00	2022-04-11 21:55:00+00:00	2022-04-11 22:00:00+00:00	9.25	4	9.25	9.0	9.5	9.0	9.5	4.0	2022.0
2022-04-11	Toronto Blue Jays	New York Yankees	2022-04-11 23:06:00+00:00	2022-04-11 21:55:00+00:00	2022-04-11 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	3.0	2022.0
2022-04-11	Washington Nationals	Atlanta Braves	2022-04-11 23:20:00+00:00	2022-04-11 21:55:00+00:00	2022-04-11 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	13.0	2022.0
2022-04-12	Boston Red Sox	Detroit Tigers	2022-04-12 17:11:00+00:00	2022-04-12 15:55:00+00:00	2022-04-12 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	8.0	2022.0
2022-04-12	Chicago Cubs	Pittsburgh Pirates	2022-04-12 20:13:00+00:00	2022-04-12 18:55:00+00:00	2022-04-12 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	3.0	2022.0
2022-04-12	Cleveland Guardians	Cincinnati Reds	2022-04-12 20:11:00+00:00	2022-04-12 18:55:00+00:00	2022-04-12 19:00:00+00:00	8.0	4	8.0	8.5	8.0	8.0	8.0	15.0	2022.0
2022-04-12	Kansas City Royals	St. Louis Cardinals	2022-04-12 23:46:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	11.0	2022.0
2022-04-12	Los Angeles Dodgers	Minnesota Twins	2022-04-12 23:41:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	9.25	4	9.25	9.0	9.5	9.0	9.5	9.0	2022.0
2022-04-12	Miami Marlins	Los Angeles Angels	2022-04-12 01:39:00+00:00	2022-04-12 00:55:00+00:00	2022-04-12 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	7.0	2022.0
2022-04-12	Milwaukee Brewers	Baltimore Orioles	2022-04-12 23:05:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	9.0	4	9.0	9.5	9.0	9.0	9.0	9.0	2022.0
2022-04-12	New York Mets	Philadelphia Phillies	2022-04-12 22:46:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	2.0	2022.0
2022-04-12	Oakland Athletics	Tampa Bay Rays	2022-04-12 22:41:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	17.0	2022.0
2022-04-12	San Diego Padres	San Francisco Giants	2022-04-12 01:46:00+00:00	2022-04-12 00:55:00+00:00	2022-04-12 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	15.0	2022.0
2022-04-12	Seattle Mariners	Chicago White Sox	2022-04-12 20:11:00+00:00	2022-04-12 18:55:00+00:00	2022-04-12 19:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	5.0	2022.0
2022-04-12	Toronto Blue Jays	New York Yankees	2022-04-12 23:06:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	4.0	2022.0
2022-04-12	Washington Nationals	Atlanta Braves	2022-04-12 23:20:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	9.5	4	9.5	9.0	9.5	9.5	9.5	20.0	2022.0
2022-04-13	Boston Red Sox	Detroit Tigers	2022-04-13 17:11:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	16.0	2022.0
2022-04-13	Chicago Cubs	Pittsburgh Pirates	2022-04-13 16:36:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	8.0	2022.0
2022-04-13	Cleveland Guardians	Cincinnati Reds	2022-04-13 16:36:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	10.0	2022.0
2022-04-13	Colorado Rockies	Texas Rangers	2022-04-13 00:06:00+00:00	2022-04-12 21:55:00+00:00	2022-04-12 22:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0		
2022-04-13	Houston Astros	Arizona Diamondbacks	2022-04-13 01:41:00+00:00	2022-04-13 00:55:00+00:00	2022-04-13 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-04-13	Kansas City Royals	St. Louis Cardinals	2022-04-13 17:16:00+00:00	2022-04-13 12:55:00+00:00	2022-04-13 13:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5		
2022-04-13	Los Angeles Dodgers	Minnesota Twins	2022-04-13 17:10:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2022.0
2022-04-13	Milwaukee Brewers	Baltimore Orioles	2022-04-13 23:06:00+00:00	2022-04-13 21:55:00+00:00	2022-04-13 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-04-13	New York Mets	Philadelphia Phillies	2022-04-13 17:06:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	8.5	3	8.5	8.5	8.0	8.5	8.5	15.0	2022.0
2022-04-13	Oakland Athletics	Tampa Bay Rays	2022-04-13 22:41:00+00:00	2022-04-13 21:55:00+00:00	2022-04-13 22:00:00+00:00	7.25	4	7.25	7.5	7.0	7.5	7.0	6.0	2022.0
2022-04-13	San Diego Padres	San Francisco Giants	2022-04-13 01:46:00+00:00	2022-04-13 00:55:00+00:00	2022-04-13 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	3.0	2022.0
2022-04-13	Seattle Mariners	Chicago White Sox	2022-04-13 23:11:00+00:00	2022-04-13 21:55:00+00:00	2022-04-13 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	10.0	2022.0
2022-04-13	Toronto Blue Jays	New York Yankees	2022-04-13 23:06:00+00:00	2022-04-13 21:55:00+00:00	2022-04-13 22:00:00+00:00	8.25	4	8.25	8.0	8.5	8.5	8.0	10.0	2022.0
2022-04-13	Washington Nationals	Atlanta Braves	2022-04-13 16:21:00+00:00	2022-04-13 15:55:00+00:00	2022-04-13 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	4.0	2022.0
2022-04-14	Oakland Athletics	Tampa Bay Rays	2022-04-14 17:11:00+00:00	2022-04-14 15:55:00+00:00	2022-04-14 16:00:00+00:00	7.5	4	7.5	7.5	7.5	8.0	7.5	9.0	2022.0
2022-04-14	Philadelphia Phillies	Miami Marlins	2022-04-14 22:41:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	7.0	2022.0
2022-04-14	Seattle Mariners	Chicago White Sox	2022-04-14 18:11:00+00:00	2022-04-14 15:55:00+00:00	2022-04-14 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	6.0	2022.0
2022-04-14	St. Louis Cardinals	Milwaukee Brewers	2022-04-14 21:15:00+00:00	2022-04-14 18:55:00+00:00	2022-04-14 19:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-04-14	Toronto Blue Jays	New York Yankees	2022-04-14 23:06:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	3.0	2022.0
2022-04-14	Washington Nationals	Pittsburgh Pirates	2022-04-14 22:36:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	13.0	2022.0
2022-04-15	Arizona Diamondbacks	New York Mets	2022-04-15 17:11:00+00:00	2022-04-15 15:55:00+00:00	2022-04-15 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	13.0	2022.0
2022-04-15	Atlanta Braves	San Diego Padres	2022-04-15 00:11:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	7.0	2022.0
2022-04-15	Chicago Cubs	Colorado Rockies	2022-04-15 00:41:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	11.25	4	11.25	11.0	11.5	11.0	11.5	11.0	2022.0
2022-04-15	Cincinnati Reds	Los Angeles Dodgers	2022-04-15 02:11:00+00:00	2022-04-15 00:55:00+00:00	2022-04-15 01:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	4.0	2022.0
2022-04-15	Detroit Tigers	Kansas City Royals	2022-04-15 00:11:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	3.0	2022.0
2022-04-15	Los Angeles Angels	Texas Rangers	2022-04-15 00:06:00+00:00	2022-04-14 21:55:00+00:00	2022-04-14 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	15.0	2022.0
2022-04-15	Minnesota Twins	Boston Red Sox	2022-04-15 18:11:00+00:00	2022-04-15 15:55:00+00:00	2022-04-15 16:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0	12.0	2022.0
2022-04-15	New York Yankees	Baltimore Orioles	2022-04-15 23:06:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	3.0	2022.0
2022-04-15	Oakland Athletics	Toronto Blue Jays	2022-04-15 23:07:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	5.0	2022.0
2022-04-15	Philadelphia Phillies	Miami Marlins	2022-04-15 22:41:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	8.0	2022.0
2022-04-15	San Francisco Giants	Cleveland Guardians	2022-04-15 23:11:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2022.0
2022-04-15	Tampa Bay Rays	Chicago White Sox	2022-04-15 23:11:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2022.0
2022-04-15	Toronto Blue Jays	New York Yankees	2022-04-15 00:35:07+00:00	2022-04-15 00:55:00+00:00	2022-04-15 01:00:00+00:00	7.5	4	7.5	7.5	8.5	7.5	7.5		
2022-04-15	Washington Nationals	Pittsburgh Pirates	2022-04-15 22:36:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	9.0	2022.0
2022-04-16	Arizona Diamondbacks	New York Mets	2022-04-16 17:11:00+00:00	2022-04-16 15:55:00+00:00	2022-04-16 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2022.0
2022-04-16	Atlanta Braves	San Diego Padres	2022-04-16 01:41:00+00:00	2022-04-16 00:55:00+00:00	2022-04-16 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2022.0
2022-04-16	Chicago Cubs	Colorado Rockies	2022-04-16 00:41:00+00:00	2022-04-15 21:55:00+00:00	2022-04-15 22:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0	15.0	2022.0
2022-04-16	Cincinnati Reds	Los Angeles Dodgers	2022-04-16 02:10:00+00:00	2022-04-16 00:55:00+00:00	2022-04-16 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	7.0	2022.0
2022-04-16	Detroit Tigers	Kansas City Royals	2022-04-16 20:11:00+00:00	2022-04-16 18:55:00+00:00	2022-04-16 19:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2022.0
2022-04-16	Houston Astros	Seattle Mariners	2022-04-16 01:43:00+00:00	2022-04-16 00:55:00+00:00	2022-04-16 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2022.0
2022-04-16	Los Angeles Angels	Texas Rangers	2022-04-16 23:06:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	9.0	4	9.0	9.0	8.5	9.0	9.0	9.0	2022.0
2022-04-16	Minnesota Twins	Boston Red Sox	2022-04-16 20:11:00+00:00	2022-04-16 18:55:00+00:00	2022-04-16 19:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	4.0	2022.0
2022-04-16	New York Yankees	Baltimore Orioles	2022-04-16 23:06:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2022.0
2022-04-16	Oakland Athletics	Toronto Blue Jays	2022-04-16 19:08:00+00:00	2022-04-16 18:55:00+00:00	2022-04-16 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	12.0	2022.0
2022-04-16	Philadelphia Phillies	Miami Marlins	2022-04-16 22:11:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	8.0	4	8.0	8.5	8.0	8.0	8.0	13.0	2022.0
2022-04-16	San Francisco Giants	Cleveland Guardians	2022-04-16 22:11:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-04-16	St. Louis Cardinals	Milwaukee Brewers	2022-04-16 23:11:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	8.0	4	8.0	8.5	8.0	8.0	8.0	3.0	2022.0
2022-04-16	Tampa Bay Rays	Chicago White Sox	2022-04-16 18:11:00+00:00	2022-04-16 15:55:00+00:00	2022-04-16 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	5.0	2022.0
2022-04-16	Washington Nationals	Pittsburgh Pirates	2022-04-16 22:36:00+00:00	2022-04-16 21:55:00+00:00	2022-04-16 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	10.0	2022.0
2022-04-17	Arizona Diamondbacks	New York Mets	2022-04-17 17:41:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	7.5	4	7.5	8.0	7.5	7.5	7.5	5.0	2022.0
2022-04-17	Atlanta Braves	San Diego Padres	2022-04-17 23:09:00+00:00	2022-04-17 21:55:00+00:00	2022-04-17 22:00:00+00:00	8.0	4	8.0	8.0	8.0	7.5	8.0	3.0	2022.0
2022-04-17	Chicago Cubs	Colorado Rockies	2022-04-17 19:11:00+00:00	2022-04-17 18:55:00+00:00	2022-04-17 19:00:00+00:00	11.5	4	11.5	11.5	11.5	11.5	11.5	10.0	2022.0
2022-04-17	Cincinnati Reds	Los Angeles Dodgers	2022-04-17 02:11:00+00:00	2022-04-17 00:55:00+00:00	2022-04-17 01:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	10.0	2022.0
2022-04-17	Detroit Tigers	Kansas City Royals	2022-04-17 18:11:00+00:00	2022-04-17 12:55:00+00:00	2022-04-17 13:00:00+00:00	7.75	4	7.75	7.5	8.0	8.0	7.5		
2022-04-17	Houston Astros	Seattle Mariners	2022-04-17 01:11:00+00:00	2022-04-17 00:55:00+00:00	2022-04-17 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.0	7.5	9.0	2022.0
2022-04-17	Los Angeles Angels	Texas Rangers	2022-04-17 18:36:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	11.0	2022.0
2022-04-17	Minnesota Twins	Boston Red Sox	2022-04-17 17:36:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	9.25	4	9.25	9.5	9.0	9.5	9.0	9.0	2022.0
2022-04-17	New York Yankees	Baltimore Orioles	2022-04-17 17:06:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2022.0
2022-04-17	Oakland Athletics	Toronto Blue Jays	2022-04-17 17:38:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2022.0
2022-04-17	Philadelphia Phillies	Miami Marlins	2022-04-17 17:41:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	7.75	4	7.75	7.5	8.0	7.5	8.0	14.0	2022.0
2022-04-17	San Francisco Giants	Cleveland Guardians	2022-04-17 17:41:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	9.0	2022.0
2022-04-17	St. Louis Cardinals	Milwaukee Brewers	2022-04-17 18:11:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	11.0	2022.0
2022-04-17	Tampa Bay Rays	Chicago White Sox	2022-04-17 18:11:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	12.0	2022.0
2022-04-17	Washington Nationals	Pittsburgh Pirates	2022-04-17 17:36:00+00:00	2022-04-17 15:55:00+00:00	2022-04-17 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	8.0	2022.0
2022-04-18	Arizona Diamondbacks	Washington Nationals	2022-04-18 23:06:00+00:00	2022-04-18 15:55:00+00:00	2022-04-18 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.0	8.5		
2022-04-18	Chicago White Sox	Cleveland Guardians	2022-04-18 22:11:00+00:00	2022-04-18 15:55:00+00:00	2022-04-18 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5		
2022-04-18	Minnesota Twins	Boston Red Sox	2022-04-18 15:11:00+00:00	2022-04-18 12:55:00+00:00	2022-04-18 13:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	11.0	2022.0
2022-04-18	Pittsburgh Pirates	Milwaukee Brewers	2022-04-18 23:41:00+00:00	2022-04-18 21:55:00+00:00	2022-04-18 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	7.0	2022.0
2022-04-18	San Francisco Giants	New York Mets	2022-04-18 23:11:00+00:00	2022-04-18 18:55:00+00:00	2022-04-18 19:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0		
2022-04-18	Tampa Bay Rays	Chicago Cubs	2022-04-18 23:41:00+00:00	2022-04-18 21:55:00+00:00	2022-04-18 22:00:00+00:00	8.25	4	8.25	8.5	8.0	8.5	8.0	6.0	2022.0
2022-04-19	Arizona Diamondbacks	Washington Nationals	2022-04-19 17:06:00+00:00	2022-04-19 15:55:00+00:00	2022-04-19 16:00:00+00:00	8.25	4	8.25	8.0	8.5	8.0	8.5	7.0	2022.0
2022-04-19	Atlanta Braves	Los Angeles Dodgers	2022-04-19 02:11:00+00:00	2022-04-19 00:55:00+00:00	2022-04-19 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2022.0
2022-04-19	Baltimore Orioles	Oakland Athletics	2022-04-19 01:41:00+00:00	2022-04-19 00:55:00+00:00	2022-04-19 01:00:00+00:00	7.25	4	7.25	7.0	7.0	7.5	7.5	3.0	2022.0
2022-04-19	Chicago White Sox	Cleveland Guardians	2022-04-19 22:11:00+00:00	2022-04-19 15:55:00+00:00	2022-04-19 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5		
2022-04-19	Cincinnati Reds	San Diego Padres	2022-04-19 01:41:00+00:00	2022-04-19 00:55:00+00:00	2022-04-19 01:00:00+00:00	7.0	4	7.0	7.5	7.0	7.0	7.0	8.0	2022.0
2022-04-19	Los Angeles Angels	Houston Astros	2022-04-19 00:11:00+00:00	2022-04-18 21:55:00+00:00	2022-04-18 22:00:00+00:00	8.75	4	8.75	9.0	8.5	9.0	8.5	9.0	2022.0
2022-04-19	New York Yankees	Detroit Tigers	2022-04-19 22:41:00+00:00	2022-04-19 21:55:00+00:00	2022-04-19 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	8.0	6.0	2022.0
2022-04-19	Philadelphia Phillies	Colorado Rockies	2022-04-19 00:41:00+00:00	2022-04-18 21:55:00+00:00	2022-04-18 22:00:00+00:00	11.0	4	11.0	11.0	11.0	11.0	11.0	11.0	2022.0
2022-04-19	Pittsburgh Pirates	Milwaukee Brewers	2022-04-19 23:41:00+00:00	2022-04-19 21:55:00+00:00	2022-04-19 22:00:00+00:00	7.25	4	7.25	7.5	7.0	7.5	7.0	7.0	2022.0
2022-04-19	San Francisco Giants	New York Mets	2022-04-19 19:12:00+00:00	2022-04-19 18:55:00+00:00	2022-04-19 19:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	4.0	2022.0
2022-04-19	St. Louis Cardinals	Miami Marlins	2022-04-19 22:41:00+00:00	2022-04-19 21:55:00+00:00	2022-04-19 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2022.0
2022-04-19	Tampa Bay Rays	Chicago Cubs	2022-04-19 23:41:00+00:00	2022-04-19 21:55:00+00:00	2022-04-19 22:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	11.0	2022.0
2022-04-19	Toronto Blue Jays	Boston Red Sox	2022-04-19 23:11:00+00:00	2022-04-19 21:55:00+00:00	2022-04-19 22:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	3.0	2022.0
2022-04-20	Arizona Diamondbacks	Washington Nationals	2022-04-20 23:05:00+00:00	2022-04-20 21:55:00+00:00	2022-04-20 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.5	8.0	13.0	2022.0
